AOI COVERAGE REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Name:, PH_PH95235939_J_BOT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Generated:, Date: 2023 12 13 Time: 14:32:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Components Detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Components,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnTrained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Skipped Components,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage (Excluded Skip Component),100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RefDes, Part Number, Type, Z-Height, Presence Mode, Locator Image Plane, Presence Threshold, Hor Threshold, Ver threshold, Skew threshold,  Billboard, Flipped, Bridging, Joints, Side Fillets, Lead Ringer, Tweeze, OCR, OCV, OCI, VPOD, CPM, LiftedLead, Coplan, Damaged, Polarity, TombStone, Foreign Material, Custom Inspection, AWC Inspection, 3D Geometry Measure, Through Hole Tech, Alternates, Comment, Gap Detector, Periodic Check
1:ra16a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra16b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra16c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra16d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r34,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r48,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r36,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra18b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra18c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra18a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra18d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r53,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r30,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r31,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r28,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r14,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r7,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r220,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r219,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r221,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r149,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r110,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r176,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r147,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r43,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r25,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r145,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r22,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r27,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r182,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r231,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r230,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r229,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r143,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r10,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra12a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra12b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra12c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r52,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra12d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra19d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra19c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra19b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra19a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r198,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r200,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r199,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r44,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r47,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r46,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r35,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra16a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra16b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra16c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra16d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r34,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r48,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r36,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra18b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra18c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra18a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra18d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r53,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r30,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r31,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r28,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r14,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r7,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r214,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r132,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r131,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r133,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r215,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r217,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r216,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r191,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r192,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r190,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r214,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r132,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r133,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r131,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r215,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r217,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r216,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r191,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r192,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r190,PH10207851,rph10207851,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r3,PH10210987,rph10210987,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r2,PH10210987,rph10210987,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r3,PH10210987,rph10210987,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r2,PH10210987,rph10210987,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r187,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r197,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r196,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r187,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r197,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r196,PH10211802,rph10211802,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r203,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r213,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r210,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r178,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r209,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r179,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r151,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r201,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r4,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r73,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r23,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r180,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra4a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra4b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra4c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra4d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra5a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra5c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra5d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra5b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra3a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra3b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra3c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra3d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra7a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra7b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra7c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra7d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra1a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra1b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra1c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra1d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra9a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra9b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra9c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra9d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r12,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r54,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
